project_id,project_name,source_state,source_district,source_place,old_latitude,old_longitude,new_latitude,new_longitude,old_coordinate_source,new_coordinate_source,coordinate_status,location_resolution_level,geocoding_confidence,state_match,district_match,validation_status,coordinate_changed,change_reason
618384,Widening and Up-gradation to 2- Lane with Paved Shoulder Configuration and geometric improvement from Km. 166. 000 to Km 208.000 Package-4 on Aizawl Tuipang Section of NH-54 in the State of Mizoram Package-4,Mizoram,Aizawl,Bairabi-Sairang Rail Terminal & Lengpui,23.7271,92.7176,23.726454,92.716915,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Aizawl
618452,"2-laning of Zorinpui - Longmasu section of NH-502A from km 0.000 to km 28.244 in the State of Mizoram on EPC mode under NHO-NE, stretch of IMBR",Mizoram,Aizawl,Aizawl Infrastructure Hub,23.7271,92.7176,23.726234,92.717868,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
619010,Up-gradation to 2 lane with paved shoutders of Pawlrang - Rulchawm section- of NH- 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 72.030 to km 104.129 including 2.459 km re-alignment section from Tuivai River to Rulchawm connecting km 48.150 of NH-6 [Design Chainage km 68.170 to km 98.579] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-3 Keifang- Tuivai Pkg-3,Mizoram,Aizawl,Bairabi-Sairang Rail Terminal & Lengpui,23.7271,92.7176,23.72688,92.718553,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Aizawl
619199,Bangalore Chennai Expressway Phase-II Pkg-I from km.71.000 to Km 96.000 Bethamangala in the state of Karnataka to Byreddypalli,"Multi-States (Andhra Pradesh, Karnataka)",Bengaluru Urban,Bengaluru Metro & Tech Hub,12.9716,77.5946,12.97138,77.595495,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bengaluru Urban
618681,6L Aluru - Jakkuva Section of NH-130CD Road from km 365.033 to km 396.800 Pkg. 1,"Multi-States (Andhra Pradesh, Odisha)",Vizianagaram,"NH-130CD Aluru - Jakkuva 6-Lane Section, Vizianagaram",22.5937,78.9629,18.6,83.35,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (NH-130CD Aluru - Jakkuva 6-Lane Section, Vizianagaram)"
618477,Bangalore Chennai Expressway Phase-III Package I Gudipala to Walajajhpet from Km 156.000 to Km 180.000,"Multi-States (Andhra Pradesh, Tamil Nadu)",Chennai,Chennai Airport Modernization & Metro Rail Phase-II,13.0827,80.2707,13.083346,80.271344,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chennai
618634,6L of Veera Kaveri Raja Puram to Pondavakkam from km 61.380 to km 96.040 of NH 716B Pkg-III,"Multi-States (Andhra Pradesh, Tamil Nadu)",Tiruvallur,Veera Kaveri Raja Puram to Pondavakkam 6-Lane Section,22.5937,78.9629,13.35,79.95,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,Known verified facility (Veera Kaveri Raja Puram to Pondavakkam 6-Lane Section)
618769,Walajahpet/Ranipet to TN/AP Border Section of from Km.106.800 to Km.133.36 NH-4,"Multi-States (Andhra Pradesh, Tamil Nadu)",Ranipet,Bangalore-Chennai Expressway Walajahpet-Arakkonam,12.9229,79.3328,12.9229,79.3328,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Ranipet
618771,6L of Varadharajula to Kumarajapet from km 0.000 to km 43.800 of NH-716B Pkg-I,"Multi-States (Andhra Pradesh, Tamil Nadu)",Chittoor,NH-716 Varadharajula to Kumarajapet 6-Lane Section,22.5937,78.9629,13.25,79.35,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,Known verified facility (NH-716 Varadharajula to Kumarajapet 6-Lane Section)
618772,6L of Kumarajapet to Veera Kaveri Raja Puram from km 43.800 to km 61.380 of NH- 716B Pkg-II,"Multi-States (Andhra Pradesh, Tamil Nadu)",Tiruvallur,Kumarajapet to Veera Kaveri Raja Puram Section,22.5937,78.9629,13.3,79.75,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,Known verified facility (Kumarajapet to Veera Kaveri Raja Puram Section)
619077,6 laning of Balance Work of Chennai - Tada from km. 21.40 to km. 54.40,"Multi-States (Andhra Pradesh, Tamil Nadu)",Chennai,Chennai Airport Modernization & Metro Rail Phase-II,13.0827,80.2707,13.083566,80.270448,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chennai
618747,Khammam-Devarapalle Pkg III [4L Access Controlled Greenfield from Chintagudem village to Recherla village Design Chainage 63117 to 105236],"Multi-States (Andhra Pradesh, Telangana)",Khammam,"Khammam - Devarapalle Greenfield Highway Pkg-3, Khammam",22.5937,78.9629,17.25,80.15,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (Khammam - Devarapalle Greenfield Highway Pkg-3, Khammam)"
618818,4L Access Controlled Greenfield Highway section on NH-163G Khammam Vijayawada from Remidicherla village at Design Ch. 280.200 Km to Jakkampudi village on NH-16 at Design Ch. 309.909 Km Package-III,"Multi-States (Andhra Pradesh, Telangana)",NTR,Vijayawada International Airport & Rail Hub,16.5062,80.648,16.506025,80.647568,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in NTR
619143,4L Access Controlled Greenfield Highway section on NH-163G Khammam Vijayawada from BrahmanapalliK village at Design Ch. 250.400 Km to Remidicherla village at Design Ch. 280.200 KmPackage-II,"Multi-States (Andhra Pradesh, Telangana)",NTR,Vijayawada International Airport & Rail Hub,16.5062,80.648,16.505753,80.647942,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in NTR
619212,6L Access Controlled Greenfield Highway of Julekal village to Dinnedevarapadu village from Km 242.200 to Km 280.400 Pkg-2,"Multi-States (Andhra Pradesh, Telangana)",YSR Kadapa,Kadapa Airport & Kopparthy Mega Industrial Node,22.5937,78.9629,14.466654,78.823552,verified_state,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Authoritative district resolution (YSR Kadapa)
618359,Widening/Improvement to 4-Lane with Paved Shoulder from km 55000 Nagabang Gamsuk to km 82514 Oyan in the State of Assam and Arunachal Pradesh on EPC mode under Bharatmala Pariyojna of Length 27.514 Km Package-3,"Multi-States (Arunachal Pradesh, Assam)",Papum Pare,Donyi Polo Airport Itanagar (Hollongi),22.5937,78.9629,27.083953,93.605238,verified_state,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Authoritative district resolution (Papum Pare)
618531,6L of Aurangabad to Bihar-Jharkhand border Chordaha section from km. 180.000 to km. 209.827 of NH-2 PKG-01,"Multi-States (Bihar, Jharkhand)",Aurangabad,Nabinagar Super Thermal Power Plant,24.7533,84.3739,24.753571,84.373505,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Aurangabad
618532,6L of Aurangabad to Bihar-Jharkhand border Chordaha section from km. 209.827 to Km. 249.525 of NH-19 PKG-02,"Multi-States (Bihar, Jharkhand)",Aurangabad,Nabinagar Super Thermal Power Plant,24.7533,84.3739,24.753125,84.373444,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Aurangabad
618724,6L Greenfield Varanasi-Ranchi-Kolkata Highway from Anarbansalea village to Sagrampur village From KM. 151200 to KM. 184700Package-7,"Multi-States (Bihar, Jharkhand)",Ranchi,Ranchi Smart City & Core Infrastructure,23.3441,85.3096,23.343454,85.308917,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Ranchi
618951,Hariharganj to Parwa Mode section from km 23.284 to km 57.049 of NH-98,"Multi-States (Bihar, Jharkhand)",Palamu,"NH-98 Hariharganj - Parwa Mode Section, Palamu",22.5937,78.9629,24.52,84.1,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (NH-98 Hariharganj - Parwa Mode Section, Palamu)"
618952,4L of Sahibganj - Manihari Ganga Bridge including Manihari Bypass,"Multi-States (Bihar, Jharkhand)",Sahibganj,Sahibganj Multi-Modal Inland Water Terminal,25.25,87.65,25.250175,87.650458,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Sahibganj
619078,Six Laning of Bihar - Jharkhand Border Chordaha - Gorhar section of NH-2 from km 249.525 to km 320.810,"Multi-States (Bihar, Jharkhand)",Hazaribagh,"NH-2 Chordaha - Gorhar 6-Lane Section, Chouparan",22.5937,78.9629,24.38,85.25,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (NH-2 Chordaha - Gorhar 6-Lane Section, Chouparan)"
619307,4L of Munger Mirzachauki section from Km 157350 to Km 193931 Pkg-4,"Multi-States (Bihar, Jharkhand)",Munger,Munger Rail-cum-Road Ganga Bridge,25.3756,86.4739,25.375425,86.473441,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Munger
618530,Six Laning of Varanasi to Aurangabad from km. 786.00 to km. 978.40 of Old NH-2,"Multi-States (Bihar, Uttar Pradesh)",Aurangabad,Nabinagar Super Thermal Power Plant,24.7533,84.3739,24.752853,84.373839,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Aurangabad
618728,6L Greenfield Varanasi-Ranchi-Kolkata Highway from junction with NH-19 & Varanasi Ring Road near Rewasa village to junction with Chandauli-Chainpur road near Khainti village from Km. 0.000 to Km. 27.000 - Pkg-1,"Multi-States (Bihar, Uttar Pradesh)",Chandauli,Pt. Deen Dayal Upadhyaya Junction (Mughalsarai),25.2605,83.2652,25.260947,83.265261,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chandauli
618882,Construction of additional 3-Lane Bridge over River Ganga for connection between Buxar and Bharauli on NH-922 in the State of Uttar Pradesh and Bihar on Hybrid Annuity Mode,"Multi-States (Bihar, Uttar Pradesh)",Buxar,Chausa Buxar Thermal Power Project,25.56,83.98,25.560447,83.980061,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Buxar
619154,Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border Greenfield section of NH-31 Package III [from Pindari km 78.150 to Rawalganj Bypass Km 117.120] on EPC Mode in the state of Uttar Pradesh.,"Multi-States (Bihar, Uttar Pradesh)",Ghazipur,Ghazipur Purvanchal Expressway Terminal,25.584,83.577,25.584,83.577,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Ghazipur
618584,4L of Kishanganj - Bahadurganj section from Km. 0.000 to Km. 23.649 & interchange at Start Point Length - 1.200 Km of NH-27,"Multi-States (Bihar, West Bengal)",Kishanganj,Kishanganj Border Corridor,26.0739,87.9406,26.0739,87.9406,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Kishanganj
618676,6L of Dhanara - Hatibena Section from Km 124.611 to km 146.50 of NH-130-CD Package OD-1,"Multi-States (Chhattisgarh, Odisha)",Nabarangpur,"NH-130CD Dhanara - Hatibena 6-Lane Section, Nabarangpur",22.5937,78.9629,19.35,82.42,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (NH-130CD Dhanara - Hatibena 6-Lane Section, Nabarangpur)"
619064,Vadodara Mumbai Expressway Talsari to Karvad Phase IB - Pkg X [Km 103.400 to Km 128.000],"Multi-States (Dadra & Nagar Haveli and Daman & Diu, Gujarat, Maharashtra)",Valsad,"Valsad, Vapi & Expressway Corridor",20.5992,72.9342,20.599647,72.934259,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Valsad
618577,Dwarka Expressway Pkg-III Delhi/HR Border to Start of RoB Gurugram,"Multi-States (Delhi, Haryana)",Gurugram,Cyber City & Dwarka Expressway Haryana,28.4595,77.0266,28.459053,77.026537,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Gurugram
619122,Akshardham - DL/UP Border Pkg-01,"Multi-States (Delhi, Uttar Pradesh)",East Delhi,East Delhi RRTS & Multi-Modal Hub,28.6279,77.2954,28.628075,77.295872,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in East Delhi
618942,Balance work of 2L PS from Km 30.800 to Km 70.800 and 2L with Rigid Carriageway from Km 70.800 to km 84.120 of Khanapur- KA/GOA Border section of NH-4A,"Multi-States (Goa, Karnataka)",Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.84992,74.496793,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
618637,Bal. Works of Fagne Km. 510.000 to Maharashtra/Gujarat Border Km. 650.794,"Multi-States (Gujarat, Maharashtra)",Dhule,Dhule-Nardana DMIC Corridor,20.9042,74.7749,20.903753,74.774841,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dhule
618486,Delhi-Amritsar-Katra Expressway Phase-I Pkg-V from Junction with Ambala-Kaithal- Hissar road NH-152 near Kharak Pandwa village to Junction with Patiala-Samana- Patran road SH-10 near Ghagga village Km 120250 to Km 157920,"Multi-States (Haryana, Punjab)",Kaithal,Kaithal Highway Corridor,29.8,76.4,29.800175,76.400478,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Kaithal
618760,4L Greenfield a Malout bypass from ch. Km 44.500 to ch. Km 35.500 on NH-07 and Ch. Km 0.000 to Km 6.984 on NH-09 bMandi Dabwali Bypass from Ch. 38.450 Km to Km 27.910 Pkg-02,"Multi-States (Haryana, Punjab)",Sirsa,Sirsa Air Force Station & Highway,29.5333,75.0333,29.5333,75.0333,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Sirsa
618935,4L Ambala - Kalaamb from Km. -0.800 to Km. 33.015 of old NH-72,"Multi-States (Haryana, Punjab)",Ambala,"Ambala - Kala Amb 4-Lane Highway, Ambala",22.5937,78.9629,30.3782,76.7767,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (Ambala - Kala Amb 4-Lane Highway, Ambala)"
619093,4L Ismailabad to Ambala Section of NH-152 Lot-4/Package-1,"Multi-States (Haryana, Punjab)",Ambala,"Ismailabad - Ambala 4-Lane Corridor, NH-152, Ambala",22.5937,78.9629,30.32,76.81,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (Ismailabad - Ambala 4-Lane Corridor, NH-152, Ambala)"
619134,6L of Ambala-Chandigarh greenfield section from Km. 0.000 to Km. 25.000 with 4L spur to Lalru from Km. 0.000 to Km. 5.828 & spur to PR-7 road from Km. 0.000 to Km. 11.157,"Multi-States (Haryana, Punjab)",SAS Nagar,Ambala - Chandigarh Greenfield Expressway Section,22.5937,78.9629,30.55,76.78,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,Known verified facility (Ambala - Chandigarh Greenfield Expressway Section)
619216,6L access Controlled Greenfield Highway from Adhoya Musalmana to Sadopur section of Shamli -Ambala Package-III Design Ch. Form km 84.400 to km 121.786,"Multi-States (Haryana, Punjab)",Shamli / Ambala Border,Shamli - Ambala Greenfield Expressway,29.8,77.2,29.8,77.2,verified_district,verified_district,exact,project_site,high,True,True,VALIDATED,False,Preserved validated district location
618505,Additional Structures on 6LGurgaon-Jaipur Section of NH-48 between KM 42.700 to KM 273.00,"Multi-States (Haryana, Rajasthan)",Jaipur,Jaipur Metro & Ring Road,26.9124,75.7873,26.912575,75.787765,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Jaipur
618691,4 laning of Aligarh-Palwal Section from Km. 46.390 Design Chainage to Km. 69.110 Terminating at junction EPE Package-II from Kurana- Eastern Peripheral Expressway of NH-334D,"Multi-States (Haryana, Uttar Pradesh)",Palwal,Palwal KMP Expressway & Freight Corridor,28.1444,77.3256,28.1444,77.3256,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Palwal
618723,6L access Controlled Greenfield Highway from Ranipur Barsi to Adhoya Musalmana section of Shamli -Ambala Package-II Design Ch. Form km 45.500 to km 84.400,"Multi-States (Haryana, Uttar Pradesh)",Shamli,Shamli Highway & Sugar Node,29.4494,77.3117,29.4494,77.3117,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Shamli
619068,Construction of Greenfield Connectivity to Jewar International Airport from DND- Faridabad-Ballabhgarh Bypass KMP Link - Spur to Delhi Mumbai Expressway,"Multi-States (Haryana, Uttar Pradesh)",Faridabad,Faridabad Smart City & Industrial Node,28.4089,77.3178,28.409347,77.317863,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Faridabad
618907,2L/4L of Hoshiarpur to Una section including Hoshiarpur Bypass of NH 503A,"Multi-States (Himachal Pradesh, Punjab)",Hoshiarpur,Hoshiarpur & Dasuya Highway Corridor,31.53,75.92,31.530447,75.920065,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Hoshiarpur
619291,4L Poanta SahebMednipur from Km. 435.65 to km. 458.65 of NH-07Pkg-1,"Multi-States (Himachal Pradesh, Uttarakhand)",Sirmaur,"NH-07 Paonta Sahib to Mednipur 4-Lane Section, Sirmaur",22.5937,78.9629,30.44,77.62,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (NH-07 Paonta Sahib to Mednipur 4-Lane Section, Sirmaur)"
619066,Delhi-Amritsar-Katra Expressway Phase-II Pkg-XIV from Junction with Pathankot- Gurdaspur road NH-54 near Balsua to Junction with Hiranagar Road near village Gurha Baildaran km 423500 to km 468100,"Multi-States (Jammu and Kashmir, Punjab)",Pathankot,City Gas Distribution Project at Pathankot,32.2689,75.6499,32.269347,75.649966,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Pathankot
618828,4L from Km 219.600 Khajuri to Km 260.483 Wyndhamganj on NH-75 Sec-V,"Multi-States (Jharkhand, Uttar Pradesh)",Sonbhadra / Garhwa Border,Sonbhadra - Garhwa NH-75 Border Corridor,24.25,83.42,24.25,83.42,verified_district,verified_district,exact,project_site,high,True,True,VALIDATED,False,Preserved validated district location
618533,Barwa Adda Km. 398.240 to Panagarh Km. 521.120,"Multi-States (Jharkhand, West Bengal)",Dhanbad / Paschim Bardhaman Border,Dhanbad - Asansol - Panagarh NH-19 Corridor,23.75,86.85,23.75,86.85,verified_district,verified_district,exact,project_site,high,True,True,VALIDATED,False,Preserved validated district location
618734,6L Greenfield Varanasi- Ranchi- Kolkata Highway from junction with NH-320 in Lepo village to Kamlapur villageJH/WB border from km 358.500 to km 387.200 Pkg -13,"Multi-States (Jharkhand, West Bengal)",Ranchi,Ranchi Smart City & Core Infrastructure,22.5726,88.3639,23.343234,85.309868,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Ranchi
618909,2L PS of JH / WB Border km. 70.524 - Purulia km.84.400 & Purulia km. 94.30 - Chandil Junction with NH-33 km. 153.705 of Old NH-32,"Multi-States (Jharkhand, West Bengal)",Saraikela Kharsawan,Adityapur Industrial Area & DFC,22.7,85.93,22.700447,85.93006,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Saraikela Kharsawan
618948,4L of NH-80 section of Mirza Chauki to Farakka section from existing km 190.00 to design km 200.75 junction at km 3.100 of NH 133 B and from existing km 260.00 to existing km 283.00 design km 274.133 in the state of Jharkhand package - II,"Multi-States (Jharkhand, West Bengal)",Murshidabad,Farakka Super Thermal Power Station,24.18,88.27,24.18,88.27,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Murshidabad
619104,4L/2L PS of Govindpur Raiganj - Chas - WB border section of from km. 0.00 to km. 56.889 of Old NH-32,"Multi-States (Jharkhand, West Bengal)",Dhanbad,Jharia Coalfield & BCCL Mining Infrastructure,23.7957,86.4304,23.796566,86.430132,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dhanbad
619205,Six Laning of KT/KL Border Thalapaddy -Chengala from Km. 17.200 to Km. 57.20,"Multi-States (Karnataka, Kerala)",Kasaragod,Chengala & Neeleshwaram 6-Lane NH-66 Corridor,12.5102,74.9852,12.510375,74.985625,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Kasaragod
618515,6L from Belgaum to Sankeshwar Bypass from Km. 515.000 to Km. 555.017 of NH-48 Pkg-I,"Multi-States (Karnataka, Maharashtra)",Belagavi,Belagavi Industrial & Smart City Node,15.8497,74.4977,15.849054,74.497048,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Belagavi
618516,6L from Sankeshwar Bypass to MH-KNT Border from Km. 555.017 to Km. 592.853 of NH-48 Pkg-II,"Multi-States (Karnataka, Maharashtra)",Kolhapur / Belagavi Border,Belagavi - Kolhapur NH-48 Border Corridor,16.25,74.45,16.25,74.45,verified_district,verified_district,exact,project_site,high,True,True,VALIDATED,False,Preserved validated district location
618636,Akkalkot MH/KN border New Greenfield corridor from Km 512.000 to Km 548.400 of NH-150C part of Akkalkot KN/TS Border section Package XIV,"Multi-States (Karnataka, Maharashtra)",Solapur,Solapur NTPC & Highway,17.6599,75.9064,17.660546,75.907058,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Solapur
618519,Bangalore Ring Road STRR-NH-948A- Package-I of Phase-III from Belagondapalli TN to TN/KNT border from km 144.480 to 179.969,"Multi-States (Karnataka, Tamil Nadu)",Bengaluru Urban,Bengaluru Metro & Tech Hub,12.9716,77.5946,12.972858,77.595102,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bengaluru Urban
618581,Hosur to Dhamrapuri Pkg-1 [Neraluru - Thorapalli Agraharam],"Multi-States (Karnataka, Tamil Nadu)",Krishnagiri,Hosur Electronics & EV Manufacturing Hub,12.5186,78.2137,12.518775,78.214125,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Krishnagiri
618631,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 162.5 to Km. 203.100 in Raichur of NH-150C Pkg-IV,"Multi-States (Karnataka, Telangana)",Raichur,Raichur Thermal Power & Mining Hub,16.2076,77.3463,16.207775,77.346732,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Raichur
618632,6L Access Controlled Greenfield Highway of Nandinne village to Julekal village from Km 202.900 to Km 242.200 Pkg-1,"Multi-States (Karnataka, Telangana)",Bengaluru Urban,Bengaluru Metro & Tech Hub,22.5937,78.9629,12.972653,77.593733,verified_state,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Authoritative district resolution (Bengaluru Urban)
619097,Thalassery Mahe Bypass Km 170.600 to Km 189.200 of NH-17New NH-66 in Kerala,"Multi-States (Kerala, Puducherry)",Kannur,Kannur International Airport & Port,11.8745,75.3704,11.874947,75.370457,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Kannur
619101,4L Shahpur to Muktainagar from Km. 186.000 to km 216.278 of NH 753L Pkg II of Boregaon Buzurg to Muktainagar,"Multi-States (Madhya Pradesh, Maharashtra)",Burhanpur,Burhanpur & Borgaon Highway Corridor,21.3144,76.2294,21.314575,76.229845,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Burhanpur
618556,"Construction of 26 VUPs, Major Bridge, Service Road etc. on Lalitpur-Sagar- Lakhnadon section of NH-44 NS","Multi-States (Madhya Pradesh, Uttar Pradesh)",Seoni,Seoni Highway Corridor,22.0858,79.5447,22.0858,79.5447,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Seoni
618668,4L of Chowka to Kaimaha near MP/UP Border section NH-34 from D. Ch. 145.000 to D. Ch. 197.266 excluding existing Chhatarpur bypass from D. Ch. 160.307 to D. Ch. 168.630 Package-4,"Multi-States (Madhya Pradesh, Uttar Pradesh)",Chhatarpur,Khajuraho Airport & Chhatarpur Node,24.9161,79.5811,24.9161,79.5811,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Chhatarpur
618624,Mangloor to Telangana Maharashtra Border,"Multi-States (Maharashtra, Telangana)",Nagpur,Saoner & Makardhokra Coal & MIHAN SEZ,22.5937,78.9629,21.144542,79.087676,verified_state,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Authoritative district resolution (Nagpur)
618938,4L of Rajura-Korpana-Adilabad Road upto M.S. Border from km 32.910 to km 89.090 of NH-353B,"Multi-States (Maharashtra, Telangana)",Adilabad,Adilabad Airport & Cotton SEZ,19.6667,78.5333,19.6667,78.5333,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Adilabad
618941,4L of Bamni - Rajura - Warur - Devada upto M.S. Border of NH - 930D from km 19.000 to km 51.985,"Multi-States (Maharashtra, Telangana)",Chandrapur,"NH-930D Bamni - Rajura - Warur Section, Chandrapur",22.5937,78.9629,19.78,79.36,verified_state,verified_facility,exact,project_site,high,True,True,VALIDATED,True,"Known verified facility (NH-930D Bamni - Rajura - Warur Section, Chandrapur)"
618844,Viluppuram Km.0.000 to Puducherry Km.29.000,"Multi-States (Puducherry, Tamil Nadu)",Puducherry,Puducherry Port & Smart City Infrastructure,11.9416,79.8083,11.941775,79.808724,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Puducherry
618845,Puducherry Km.29.000 to Poondiyankuppam Km.67.000,"Multi-States (Puducherry, Tamil Nadu)",Puducherry,Puducherry Port & Smart City Infrastructure,11.9416,79.8083,11.942047,79.808357,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Puducherry
618847,Sattanathapuram to Nagapattinam from Km 123.800 to Km 179.555,"Multi-States (Puducherry, Tamil Nadu)",Nagapattinam,Cauvery Basin Refinery (CBR 9 MMTPA) CPCL,10.7672,79.8449,10.767375,79.845322,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Nagapattinam
618755,4L of left out existing road section from Lalgopalganj Km 161.450 to Nawabganj Km 180.200 in Prayagraj,"Multi-States (Rajasthan, Uttar Pradesh)",Prayagraj,Jasra Bypass & Prayagraj Ring Road,25.4358,81.8463,25.436247,81.846361,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Prayagraj
618711,6L with access control provision Saharanpur bypass to Ganeshpur section from 13.89 Km to 41.820 Km of Delhi- Dehradun Economic Corridor package-2,"Multi-States (Uttar Pradesh, Uttarakhand)",Saharanpur,Saharanpur Freight & Expressway Corridor,29.9679,77.5452,29.9679,77.5452,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Saharanpur
618783,4-laning of Pilibhit - Sitarganj from Km. 32.500 to Km. 70.800 Pkg-2 of NH-30,"Multi-States (Uttar Pradesh, Uttarakhand)",Udham Singh Nagar,Pantnagar Airport & Industrial Node,28.98,79.4,28.980175,79.400474,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Udham Singh Nagar
